No.,Time,Source,Destination,Protocol,Protocol,Protocol,Protocol,,,time 1,time 2,delay,,delay 1,delay 2,jitter 
206,3.08951,173.239.59.81,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.08951,3.09001,0.0005,,-0.01867,0.01917,0.03783
207,3.09001,192.168.43.13,173.239.59.81,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.09001,3.10917,0.01917,,-0.02109,0.04026,0.06135
208,3.10917,173.239.59.81,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.10917,3.14943,0.04026,,0.0349,0.00536,-0.02955
209,3.14943,192.168.43.13,173.239.59.81,TCP,TCP,TCP,TCP,,,3.14943,3.15479,0.00536,,-0.00422,0.00958,0.01381
210,3.15479,204.246.164.92,192.168.43.13,TCP,TCP,TCP,TCP,,,3.15479,3.16437,0.00958,,0.00913,0.00046,-0.00867
211,3.16437,204.246.164.92,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.16437,3.16483,0.00046,,0.00029,0.00016,-0.00013
212,3.16483,204.246.164.92,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.16483,3.16499,0.00016,,-0.09747,0.09763,0.1951
213,3.16499,192.168.43.13,204.246.164.92,TCP,TCP,TCP,TCP,,,3.16499,3.26263,0.09763,,-0.05044,0.14807,0.1985
214,3.26263,192.168.43.13,77.88.21.119,TCP,TCP,TCP,TCP,,,3.26263,3.41069,0.14807,,0.12962,0.01845,-0.11116
215,3.41069,192.168.43.13,204.246.164.58,TCP,TCP,TCP,TCP,,,3.41069,3.42914,0.01845,,0.01818,0.00027,-0.01791
216,3.42914,77.88.21.119,192.168.43.13,TCP,TCP,TCP,TCP,,,3.42914,3.42941,0.00027,,-0.00065,0.00092,0.00157
217,3.42941,192.168.43.13,77.88.21.119,TCP,TCP,TCP,TCP,,,3.42941,3.43033,0.00092,,-0.0483,0.04922,0.09752
218,3.43033,192.168.43.13,77.88.21.119,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.43033,3.47955,0.04922,,0.03916,0.01005,-0.02911
219,3.47955,173.239.59.81,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.47955,3.4896,0.01005,,-0.0198,0.02985,0.04965
220,3.4896,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,3.4896,3.51946,0.02985,,-0.02729,0.05714,0.08444
221,3.51946,192.168.43.13,173.239.59.81,TCP,TCP,TCP,TCP,,,3.51946,3.5766,0.05714,,0.00427,0.05287,0.0486
222,3.5766,204.246.164.58,192.168.43.13,TCP,TCP,TCP,TCP,,,3.5766,3.62948,0.05287,,0.04371,0.00916,-0.03455
223,3.62948,192.168.43.13,172.217.160.2,TCP,TCP,TCP,TCP,,,3.62948,3.63864,0.00916,,0.0088,0.00037,-0.00843
224,3.63864,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,3.63864,3.63901,0.00037,,-0.00096,0.00133,0.00229
225,3.63901,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,3.63901,3.64034,0.00133,,-0.0208,0.02213,0.04293
226,3.64034,192.168.43.13,103.43.90.19,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.64034,3.66247,0.02213,,-0.00001,0.02214,0.02215
227,3.66247,192.168.43.13,204.246.164.109,TCP,TCP,TCP,TCP,,,3.66247,3.68461,0.02214,,0.02166,0.00048,-0.02117
228,3.68461,77.88.21.119,192.168.43.13,TCP,TCP,TCP,TCP,,,3.68461,3.68509,0.00048,,-0.0011,0.00158,0.00268
229,3.68509,192.168.43.13,77.88.21.119,TCP,TCP,TCP,TCP,,,3.68509,3.68667,0.00158,,-0.09235,0.09393,0.18629
230,3.68667,192.168.43.13,77.88.21.119,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.68667,3.78061,0.09393,,0.09031,0.00362,-0.08669
231,3.78061,172.217.160.2,192.168.43.13,TCP,TCP,TCP,TCP,,,3.78061,3.78423,0.00362,,0.00339,0.00023,-0.00316
232,3.78423,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,3.78423,3.78446,0.00023,,-0.00287,0.0031,0.00597
233,3.78446,103.43.90.19,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.78446,3.78757,0.0031,,0.00206,0.00104,-0.00102
234,3.78757,192.168.43.13,103.43.90.19,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.78757,3.78861,0.00104,,0.00104,0,-0.00104
235,3.78861,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,3.78861,3.78861,0,,0,0,0
236,3.78861,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,3.78861,3.78861,0,,0,0,0
237,3.78861,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,3.78861,3.78861,0,,0,0,0
238,3.78861,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,3.78861,3.78861,0,,0,0,0
239,3.78861,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,3.78861,3.78861,0,,-0.03436,0.03436,0.06871
240,3.78861,192.168.43.13,103.43.90.19,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.78861,3.82296,0.03436,,0.01235,0.02201,0.00965
241,3.82296,204.246.164.109,192.168.43.13,TCP,TCP,TCP,TCP,,,3.82296,3.84497,0.02201,,0.01401,0.008,-0.00601
242,3.84497,77.88.21.119,192.168.43.13,TCP,TCP,TCP,TCP,,,3.84497,3.85297,0.008,,0.00553,0.00247,-0.00307
243,3.85297,77.88.21.119,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.85297,3.85544,0.00247,,0.00145,0.00101,-0.00044
244,3.85544,192.168.43.13,77.88.21.119,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.85544,3.85645,0.00101,,0.00101,0,-0.00101
245,3.85645,192.168.43.13,77.88.21.119,TCP,TCP,TCP,TCP,,,3.85645,3.85645,0,,-0.00031,0.00031,0.00062
246,3.85645,192.168.43.13,77.88.21.119,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.85645,3.85676,0.00031,,0.00031,0,-0.00031
247,3.85676,192.168.43.13,77.88.21.119,TCP,TCP,TCP,TCP,,,3.85676,3.85676,0,,-0.08208,0.08208,0.16416
248,3.85676,192.168.43.13,77.88.21.119,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.85676,3.93884,0.08208,,0.07231,0.00977,-0.06253
249,3.93884,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,3.93884,3.94861,0.00977,,0.00956,0.00021,-0.00935
250,3.94861,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,3.94861,3.94882,0.00021,,-0.00113,0.00134,0.00247
251,3.94882,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,3.94882,3.95016,0.00134,,0.00088,0.00046,-0.00042
252,3.95016,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,3.95016,3.95063,0.00046,,0.00032,0.00014,-0.00017
253,3.95063,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,3.95063,3.95077,0.00014,,-0.00637,0.00651,0.01289
254,3.95077,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,3.95077,3.95728,0.00651,,0.00583,0.00068,-0.00515
255,3.95728,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,3.95728,3.95797,0.00068,,0.00068,0,-0.00068
256,3.95797,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,3.95797,3.95797,0,,-0.00025,0.00025,0.00051
257,3.95797,103.43.90.19,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,3.95797,3.95822,0.00025,,-0.00984,0.0101,0.01994
258,3.95822,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,3.95822,3.96832,0.0101,,-0.12298,0.13308,0.25605
259,3.96832,192.168.43.13,208.100.17.190,TCP,TCP,TCP,TCP,,,3.96832,4.1014,0.13308,,0.13277,0.00031,-0.13246
262,4.1014,77.88.21.119,192.168.43.13,TCP,TCP,TCP,TCP,,,4.1014,4.1017,0.00031,,-0.00237,0.00268,0.00506
263,4.1017,77.88.21.119,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,4.1017,4.10439,0.00268,,-0.01523,0.01791,0.03314
264,4.10439,192.168.43.13,77.88.21.119,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,4.10439,4.1223,0.01791,,-0.08152,0.09943,0.18094
266,4.1223,192.168.43.13,52.74.13.196,TCP,TCP,TCP,TCP,,,4.1223,4.22172,0.09943,,0.06303,0.03639,-0.02664
268,4.22172,192.168.43.13,52.74.13.196,TCP,TCP,TCP,TCP,,,4.22172,4.25811,0.03639,,0.03623,0.00016,-0.03606
271,4.25811,192.168.43.13,18.138.62.224,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,4.25811,4.25828,0.00016,,-0.02384,0.02401,0.04785
272,4.25828,192.168.43.13,18.138.62.224,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,4.25828,4.28228,0.02401,,0.01687,0.00714,-0.00973
273,4.28228,77.88.21.119,192.168.43.13,TCP,TCP,TCP,TCP,,,4.28228,4.28942,0.00714,,0.00699,0.00015,-0.00683
274,4.28942,52.74.13.196,192.168.43.13,TCP,TCP,TCP,TCP,,,4.28942,4.28957,0.00015,,-0.00045,0.0006,0.00105
275,4.28957,192.168.43.13,52.74.13.196,TCP,TCP,TCP,TCP,,,4.28957,4.29017,0.0006,,0.00024,0.00036,0.00012
276,4.29017,192.168.43.13,52.74.13.196,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.29017,4.29053,0.00036,,0.00004,0.00032,0.00029
277,4.29053,77.88.21.119,192.168.43.13,TCP,TCP,TCP,TCP,,,4.29053,4.29086,0.00032,,-0.03253,0.03285,0.06538
278,4.29086,77.88.21.119,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,4.29086,4.32371,0.03285,,0.0326,0.00025,-0.03236
279,4.32371,208.100.17.190,192.168.43.13,TCP,TCP,TCP,TCP,,,4.32371,4.32395,0.00025,,-0.00745,0.0077,0.01515
280,4.32395,192.168.43.13,208.100.17.190,TCP,TCP,TCP,TCP,,,4.32395,4.33165,0.0077,,-0.04816,0.05586,0.10402
281,4.33165,192.168.43.13,77.88.21.119,TCP,TCP,TCP,TCP,,,4.33165,4.38751,0.05586,,0.05568,0.00018,-0.0555
282,4.38751,52.74.13.196,192.168.43.13,TCP,TCP,TCP,TCP,,,4.38751,4.3877,0.00018,,-0.00052,0.0007,0.00123
283,4.3877,192.168.43.13,52.74.13.196,TCP,TCP,TCP,TCP,,,4.3877,4.3884,0.0007,,-0.0344,0.0351,0.06949
284,4.3884,192.168.43.13,52.74.13.196,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.3884,4.4235,0.0351,,0.0351,0,-0.0351
287,4.4235,18.138.62.224,192.168.43.13,TCP,TCP,TCP,TCP,,,4.4235,4.4235,0,,0,0,0
288,4.4235,18.138.62.224,192.168.43.13,TCP,TCP,TCP,TCP,,,4.4235,4.4235,0,,-0.00454,0.00454,0.00909
289,4.4235,18.138.62.224,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,4.4235,4.42805,0.00454,,-0.00265,0.00719,0.00984
290,4.42805,192.168.43.13,18.138.62.224,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,4.42805,4.43524,0.00719,,-0.00895,0.01614,0.02509
291,4.43524,18.138.62.224,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,4.43524,4.45137,0.01614,,0.01564,0.0005,-0.01514
295,4.45137,52.74.13.196,192.168.43.13,TCP,TCP,TCP,TCP,,,4.45137,4.45188,0.0005,,0.00037,0.00013,-0.00024
296,4.45188,52.74.13.196,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.45188,4.452,0.00013,,-0.0023,0.00243,0.00473
297,4.452,192.168.43.13,52.74.13.196,TCP,TCP,TCP,TCP,,,4.452,4.45443,0.00243,,-0.0011,0.00352,0.00462
298,4.45443,52.74.13.196,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.45443,4.45795,0.00352,,0.00297,0.00056,-0.00241
299,4.45795,192.168.43.13,52.74.13.196,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.45795,4.45851,0.00056,,-0.01679,0.01735,0.03414
300,4.45851,192.168.43.13,52.74.13.196,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.45851,4.47586,0.01735,,-0.02666,0.04401,0.07067
301,4.47586,192.168.43.13,18.138.62.224,TCP,TCP,TCP,TCP,,,4.47586,4.51987,0.04401,,-0.00255,0.04656,0.04911
302,4.51987,192.168.43.13,173.239.59.72,TCP,TCP,TCP,TCP,,,4.51987,4.56643,0.04656,,0.03928,0.00728,-0.032
303,4.56643,52.74.13.196,192.168.43.13,TCP,TCP,TCP,TCP,,,4.56643,4.5737,0.00728,,0.00662,0.00066,-0.00596
304,4.5737,52.74.13.196,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.5737,4.57436,0.00066,,0.00066,0,-0.00066
305,4.57436,52.74.13.196,192.168.43.13,TCP,TCP,TCP,TCP,,,4.57436,4.57436,0,,-0.00015,0.00015,0.00029
306,4.57436,52.74.13.196,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.57436,4.57451,0.00015,,-0.00106,0.00121,0.00226
307,4.57451,192.168.43.13,52.74.13.196,TCP,TCP,TCP,TCP,,,4.57451,4.57571,0.00121,,0.00029,0.00091,0.00062
308,4.57571,192.168.43.13,52.74.13.196,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.57571,4.57663,0.00091,,-0.02189,0.0228,0.04469
309,4.57663,77.88.21.119,192.168.43.13,TCP,TCP,TCP,TCP,,,4.57663,4.59942,0.0228,,0.01067,0.01213,0.00147
312,4.59942,18.138.62.224,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,4.59942,4.61156,0.01213,,0.01192,0.00022,-0.0117
314,4.61156,52.74.13.196,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.61156,4.61177,0.00022,,0.00009,0.00012,0.00003
315,4.61177,192.168.43.13,52.74.13.196,TCP,TCP,TCP,TCP,,,4.61177,4.6119,0.00012,,0.00008,0.00004,-0.00004
316,4.6119,52.74.13.196,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.6119,4.61194,0.00004,,-0.02147,0.02151,0.04298
317,4.61194,192.168.43.13,52.74.13.196,TCP,TCP,TCP,TCP,,,4.61194,4.63345,0.02151,,0.01595,0.00556,-0.01039
320,4.63345,52.74.13.196,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.63345,4.63901,0.00556,,0.00556,0,-0.00556
321,4.63901,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,4.63901,4.63901,0,,0,0,0
322,4.63901,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,4.63901,4.63901,0,,0,0,0
323,4.63901,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,4.63901,4.63901,0,,0,0,0
324,4.63901,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,4.63901,4.63901,0,,0,0,0
325,4.63901,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,4.63901,4.63901,0,,-0.00076,0.00076,0.00153
326,4.63901,192.168.43.13,103.43.90.19,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,4.63901,4.63978,0.00076,,-0.03325,0.03402,0.06727
327,4.63978,192.168.43.13,18.138.62.224,TCP,TCP,TCP,TCP,,,4.63978,4.6738,0.03402,,-0.05816,0.09217,0.15033
329,4.6738,192.168.43.13,52.74.13.196,TCP,TCP,TCP,TCP,,,4.6738,4.76597,0.09217,,0.09189,0.00028,-0.09161
330,4.76597,52.74.13.196,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.76597,4.76625,0.00028,,0.00019,0.00009,-0.0001
331,4.76625,52.74.13.196,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,4.76625,4.76634,0.00009,,-0.05751,0.0576,0.1151
332,4.76634,192.168.43.13,52.74.13.196,TCP,TCP,TCP,TCP,,,4.76634,4.82394,0.0576,,0.0558,0.0018,-0.054
342,4.82394,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,4.82394,4.82573,0.0018,,-0.00855,0.01035,0.01889
343,4.82573,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,4.82573,4.83608,0.01035,,0.00968,0.00066,-0.00902
344,4.83608,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,4.83608,4.83674,0.00066,,0.00066,0,-0.00066
345,4.83674,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,4.83674,4.83674,0,,-0.00029,0.00029,0.00058
346,4.83674,103.43.90.19,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,4.83674,4.83703,0.00029,,-0.0862,0.08649,0.17269
347,4.83703,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,4.83703,4.92352,0.08649,,0.00045,0.08604,0.08559
351,4.92352,173.239.59.72,192.168.43.13,TCP,TCP,TCP,TCP,,,4.92352,5.00956,0.08604,,-0.00139,0.08743,0.08882
370,5.00956,192.168.43.13,23.23.99.98,TCP,TCP,TCP,TCP,,,5.00956,5.09699,0.08743,,0.02024,0.06719,0.04694
428,5.09699,192.168.43.13,23.23.99.98,TCP,TCP,TCP,TCP,,,5.09699,5.16418,0.06719,,0.06698,0.00021,-0.06678
431,5.16418,192.168.43.13,13.250.63.93,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.16418,5.16438,0.00021,,-0.19086,0.19106,0.38192
432,5.16438,192.168.43.13,13.250.63.93,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.16438,5.35545,0.19106,,0.19086,0.0002,-0.19066
442,5.35545,13.250.63.93,192.168.43.13,TCP,TCP,TCP,TCP,,,5.35545,5.35565,0.0002,,0.0002,0,-0.0002
443,5.35565,13.250.63.93,192.168.43.13,TCP,TCP,TCP,TCP,,,5.35565,5.35565,0,,-0.00646,0.00646,0.01292
444,5.35565,13.250.63.93,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.35565,5.36211,0.00646,,0.00538,0.00108,-0.0043
445,5.36211,192.168.43.13,208.100.17.187,TCP,TCP,TCP,TCP,,,5.36211,5.36319,0.00108,,0.00108,0,-0.00108
446,5.36319,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,5.36319,5.36319,0,,0,0,0
447,5.36319,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,5.36319,5.36319,0,,0,0,0
448,5.36319,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,5.36319,5.36319,0,,0,0,0
449,5.36319,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,5.36319,5.36319,0,,0,0,0
450,5.36319,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,5.36319,5.36319,0,,-0.01921,0.01921,0.03842
451,5.36319,192.168.43.13,103.43.90.19,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.36319,5.3824,0.01921,,0.00616,0.01305,0.00688
452,5.3824,192.168.43.13,204.246.164.88,TCP,TCP,TCP,TCP,,,5.3824,5.39545,0.01305,,-0.04375,0.05679,0.10054
453,5.39545,192.168.43.13,13.250.63.93,TCP,TCP,TCP,TCP,,,5.39545,5.45224,0.05679,,0.05654,0.00025,-0.0563
462,5.45224,23.23.99.98,192.168.43.13,TCP,TCP,TCP,TCP,,,5.45224,5.45249,0.00025,,-0.00115,0.0014,0.00256
463,5.45249,192.168.43.13,23.23.99.98,TCP,TCP,TCP,TCP,,,5.45249,5.45389,0.0014,,-0.08259,0.08399,0.16659
465,5.45389,192.168.43.13,23.23.99.98,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.45389,5.53789,0.08399,,0.08372,0.00027,-0.08345
466,5.53789,23.23.99.98,192.168.43.13,TCP,TCP,TCP,TCP,,,5.53789,5.53816,0.00027,,-0.0007,0.00098,0.00168
467,5.53816,192.168.43.13,23.23.99.98,TCP,TCP,TCP,TCP,,,5.53816,5.53914,0.00098,,-0.01562,0.0166,0.03222
468,5.53914,192.168.43.13,23.23.99.98,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.53914,5.55574,0.0166,,0.01564,0.00096,-0.01469
469,5.55574,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,5.55574,5.55669,0.00096,,-0.00085,0.0018,0.00265
470,5.55669,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,5.55669,5.5585,0.0018,,0.00082,0.00098,0.00015
471,5.5585,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,5.5585,5.55948,0.00098,,-0.00006,0.00104,0.0011
472,5.55948,204.246.164.88,192.168.43.13,TCP,TCP,TCP,TCP,,,5.55948,5.56052,0.00104,,0.00076,0.00028,-0.00049
473,5.56052,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,5.56052,5.56079,0.00028,,-0.00005,0.00033,0.00038
474,5.56079,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,5.56079,5.56112,0.00033,,0.00019,0.00014,-0.00006
475,5.56112,103.43.90.19,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.56112,5.56126,0.00014,,-0.03346,0.0336,0.06706
476,5.56126,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,5.56126,5.59485,0.0336,,0.03336,0.00024,-0.03312
477,5.59485,192.168.43.13,54.255.134.66,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.59485,5.59509,0.00024,,-0.1558,0.15603,0.31183
478,5.59509,192.168.43.13,54.255.134.66,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.59509,5.75113,0.15603,,0.15585,0.00019,-0.15566
479,5.75113,208.100.17.187,192.168.43.13,TCP,TCP,TCP,TCP,,,5.75113,5.75131,0.00019,,-0.03846,0.03865,0.07711
480,5.75131,192.168.43.13,208.100.17.187,TCP,TCP,TCP,TCP,,,5.75131,5.78996,0.03865,,0.03776,0.00088,-0.03688
481,5.78996,54.255.134.66,192.168.43.13,TCP,TCP,TCP,TCP,,,5.78996,5.79084,0.00088,,0.00071,0.00017,-0.00054
482,5.79084,54.255.134.66,192.168.43.13,TCP,TCP,TCP,TCP,,,5.79084,5.79102,0.00017,,0.00017,0,-0.00017
483,5.79102,54.255.134.66,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.79102,5.79102,0,,-0.00015,0.00015,0.0003
484,5.79102,54.255.134.66,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.79102,5.79117,0.00015,,-0.00461,0.00476,0.00938
485,5.79117,192.168.43.13,54.255.134.66,TCP,TCP,TCP,TCP,,,5.79117,5.79593,0.00476,,0.00476,0,-0.00476
486,5.79593,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,5.79593,5.79593,0,,0,0,0
487,5.79593,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,5.79593,5.79593,0,,0,0,0
488,5.79593,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,5.79593,5.79593,0,,0,0,0
489,5.79593,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,5.79593,5.79593,0,,0,0,0
490,5.79593,192.168.43.13,103.43.90.19,TCP,TCP,TCP,TCP,,,5.79593,5.79593,0,,-0.08775,0.08775,0.1755
491,5.79593,192.168.43.13,103.43.90.19,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.79593,5.88368,0.08775,,0.08685,0.0009,-0.08595
492,5.88368,23.23.99.98,192.168.43.13,TCP,TCP,TCP,TCP,,,5.88368,5.88458,0.0009,,0.0009,0,-0.0009
493,5.88458,23.23.99.98,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.88458,5.88458,0,,-0.00058,0.00058,0.00115
494,5.88458,23.23.99.98,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.88458,5.88516,0.00058,,-0.01689,0.01747,0.03436
495,5.88516,192.168.43.13,23.23.99.98,TCP,TCP,TCP,TCP,,,5.88516,5.90262,0.01747,,0.01723,0.00024,-0.017
496,5.90262,52.74.13.196,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,5.90262,5.90286,0.00024,,0.00017,0.00007,-0.0001
497,5.90286,52.74.13.196,192.168.43.13,TCP,TCP,TCP,TCP,,,5.90286,5.90293,0.00007,,-0.00544,0.0055,0.01094
498,5.90293,192.168.43.13,52.74.13.196,TCP,TCP,TCP,TCP,,,5.90293,5.90843,0.0055,,0.00187,0.00363,0.00176
499,5.90843,192.168.43.13,104.26.5.103,TCP,TCP,TCP,TCP,,,5.90843,5.91206,0.00363,,0.00318,0.00045,-0.00274
500,5.91206,192.168.43.13,23.23.99.98,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.91206,5.91251,0.00045,,0.00007,0.00037,0.0003
501,5.91251,192.168.43.13,23.23.99.98,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.91251,5.91288,0.00037,,-0.05499,0.05536,0.11035
502,5.91288,192.168.43.13,23.23.99.98,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.91288,5.96825,0.05536,,0.0542,0.00117,-0.05303
503,5.96825,23.23.99.98,192.168.43.13,TCP,TCP,TCP,TCP,,,5.96825,5.96941,0.00117,,0.00042,0.00075,0.00033
504,5.96941,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,5.96941,5.97016,0.00075,,0.00075,0,-0.00075
505,5.97016,23.23.99.98,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.97016,5.97016,0,,-0.00052,0.00052,0.00103
506,5.97016,23.23.99.98,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.97016,5.97067,0.00052,,-0.00113,0.00165,0.00278
507,5.97067,192.168.43.13,23.23.99.98,TCP,TCP,TCP,TCP,,,5.97067,5.97232,0.00165,,0.00165,0,-0.00165
508,5.97232,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,5.97232,5.97232,0,,-0.00085,0.00085,0.0017
509,5.97232,103.43.90.19,192.168.43.13,TCP,TCP,TCP,TCP,,,5.97232,5.97317,0.00085,,-0.00431,0.00516,0.00947
510,5.97317,192.168.43.13,23.23.99.98,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,5.97317,5.97833,0.00516,,0.00489,0.00028,-0.00461
